tanggal,bulan,tahun,kode_cabang,cabang,customer_id,kategori_rating,rating
13,May,2023,CN333,Cirebon,222330a1,makanan,4
13,May,2023,CN333,Cirebon,79fcde19,minuman,3
13,May,2023,CN333,Cirebon,db4f2f1e,layanan,5
13,May,2023,CN333,Cirebon,5add6438,kebersihan,5
13,May,2023,CN333,Cirebon,f304e19e,fasilitas,5
14,May,2023,CN333,Cirebon,cf38e257,makanan,5
14,May,2023,CN333,Cirebon,6483186b,minuman,4
14,May,2023,CN333,Cirebon,715c7854,layanan,3
14,May,2023,CN333,Cirebon,e1ff9328,kebersihan,3
14,May,2023,CN333,Cirebon,893c509e,fasilitas,4
15,May,2023,CN333,Cirebon,cf7ab573,makanan,5
15,May,2023,CN333,Cirebon,356aed2d,minuman,3
15,May,2023,CN333,Cirebon,64b605bc,layanan,4
15,May,2023,CN333,Cirebon,6c3a3253,kebersihan,3
15,May,2023,CN333,Cirebon,fdb88257,fasilitas,5
16,May,2023,CN333,Cirebon,b5ac49dc,makanan,5
16,May,2023,CN333,Cirebon,ada57fc5,minuman,5
16,May,2023,CN333,Cirebon,ce64c338,layanan,5
16,May,2023,CN333,Cirebon,10d83230,kebersihan,4
16,May,2023,CN333,Cirebon,3fc388e4,fasilitas,3
17,May,2023,CN333,Cirebon,2c3149d9,makanan,3
17,May,2023,CN333,Cirebon,c5d67401,minuman,4
17,May,2023,CN333,Cirebon,e0e8dc38,layanan,5
17,May,2023,CN333,Cirebon,2a11593d,kebersihan,4
17,May,2023,CN333,Cirebon,3a035e10,fasilitas,5
18,May,2023,CN333,Cirebon,daf1b1bb,makanan,3
18,May,2023,CN333,Cirebon,bde2862c,minuman,4
18,May,2023,CN333,Cirebon,096e2b7f,layanan,3
18,May,2023,CN333,Cirebon,ef8f3f34,kebersihan,4
18,May,2023,CN333,Cirebon,b11df848,fasilitas,5
19,May,2023,CN333,Cirebon,b7e13aa6,makanan,3
19,May,2023,CN333,Cirebon,3b30d2ec,minuman,5
19,May,2023,CN333,Cirebon,e78ea70e,layanan,4
19,May,2023,CN333,Cirebon,5c972654,kebersihan,5
19,May,2023,CN333,Cirebon,8d7ea759,fasilitas,5
20,May,2023,CN333,Cirebon,a2dce5ce,makanan,5
20,May,2023,CN333,Cirebon,c23c2be0,minuman,4
20,May,2023,CN333,Cirebon,c59bc678,layanan,4
20,May,2023,CN333,Cirebon,d63bc581,kebersihan,5
20,May,2023,CN333,Cirebon,9f042b9f,fasilitas,5
21,May,2023,CN333,Cirebon,93294f59,makanan,3
21,May,2023,CN333,Cirebon,6ee14fd4,minuman,5
21,May,2023,CN333,Cirebon,a54396da,layanan,4
21,May,2023,CN333,Cirebon,e3350323,kebersihan,3
21,May,2023,CN333,Cirebon,4ca1724e,fasilitas,3
22,May,2023,CN333,Cirebon,cb25f50a,makanan,5
22,May,2023,CN333,Cirebon,8753dd17,minuman,3
22,May,2023,CN333,Cirebon,25a0c52b,layanan,3
22,May,2023,CN333,Cirebon,2828e723,kebersihan,3
22,May,2023,CN333,Cirebon,0a4d02fd,fasilitas,3
23,May,2023,CN333,Cirebon,2fe2e0f8,makanan,3
23,May,2023,CN333,Cirebon,d1f47148,minuman,4
23,May,2023,CN333,Cirebon,cc3b3e79,layanan,3
23,May,2023,CN333,Cirebon,458fae7e,kebersihan,4
23,May,2023,CN333,Cirebon,61db4810,fasilitas,4
24,May,2023,CN333,Cirebon,55de176e,makanan,5
24,May,2023,CN333,Cirebon,1543964a,minuman,5
24,May,2023,CN333,Cirebon,49501ab5,layanan,3
24,May,2023,CN333,Cirebon,3274aac2,kebersihan,3
24,May,2023,CN333,Cirebon,96ab6c12,fasilitas,3
25,May,2023,CN333,Cirebon,53bf9d9d,makanan,5
25,May,2023,CN333,Cirebon,768c9481,minuman,5
25,May,2023,CN333,Cirebon,9243f473,layanan,4
25,May,2023,CN333,Cirebon,d1b3585e,kebersihan,4
25,May,2023,CN333,Cirebon,e2ea75ac,fasilitas,5
26,May,2023,CN333,Cirebon,99ebf1db,makanan,5
26,May,2023,CN333,Cirebon,67788bfd,minuman,3
26,May,2023,CN333,Cirebon,33f54fcb,layanan,4
26,May,2023,CN333,Cirebon,17ac9568,kebersihan,3
26,May,2023,CN333,Cirebon,91ee9613,fasilitas,5
27,May,2023,CN333,Cirebon,1c473582,makanan,5
27,May,2023,CN333,Cirebon,bb544c3b,minuman,4
27,May,2023,CN333,Cirebon,99f9b1e7,layanan,5
27,May,2023,CN333,Cirebon,2969f405,kebersihan,3
27,May,2023,CN333,Cirebon,c855f03f,fasilitas,5
28,May,2023,CN333,Cirebon,b9ee4661,makanan,3
28,May,2023,CN333,Cirebon,a738f35d,minuman,5
28,May,2023,CN333,Cirebon,cb110d46,layanan,4
28,May,2023,CN333,Cirebon,c6e215a4,kebersihan,5
28,May,2023,CN333,Cirebon,8e1388c9,fasilitas,4
29,May,2023,CN333,Cirebon,334fd23d,makanan,4
29,May,2023,CN333,Cirebon,9667e721,minuman,3
29,May,2023,CN333,Cirebon,9f5b3883,layanan,5
29,May,2023,CN333,Cirebon,dade07e2,kebersihan,5
29,May,2023,CN333,Cirebon,1c5213ba,fasilitas,3
30,May,2023,CN333,Cirebon,666879c9,makanan,3
30,May,2023,CN333,Cirebon,a94bd9ab,minuman,5
30,May,2023,CN333,Cirebon,5b508975,layanan,5
30,May,2023,CN333,Cirebon,8525a5c1,kebersihan,4
30,May,2023,CN333,Cirebon,730ccd9c,fasilitas,3
31,May,2023,CN333,Cirebon,d9e94507,makanan,3
31,May,2023,CN333,Cirebon,5a2ca060,minuman,5
31,May,2023,CN333,Cirebon,5dc91163,layanan,5
31,May,2023,CN333,Cirebon,af82d9dc,kebersihan,5
31,May,2023,CN333,Cirebon,9f5b3883,fasilitas,4
1,Jun,2023,CN333,Cirebon,ad89a77a,makanan,5
1,Jun,2023,CN333,Cirebon,e4255c87,minuman,3
1,Jun,2023,CN333,Cirebon,798c2ce5,layanan,4
1,Jun,2023,CN333,Cirebon,3f37ea92,kebersihan,3
1,Jun,2023,CN333,Cirebon,c05cd63d,fasilitas,4
2,Jun,2023,CN333,Cirebon,ce489725,makanan,3
2,Jun,2023,CN333,Cirebon,3ca8570f,minuman,3
2,Jun,2023,CN333,Cirebon,a91b151d,layanan,5
2,Jun,2023,CN333,Cirebon,5069302d,kebersihan,3
2,Jun,2023,CN333,Cirebon,cc7aa66e,fasilitas,3
3,Jun,2023,CN333,Cirebon,b9bc86b9,makanan,4
3,Jun,2023,CN333,Cirebon,b30fc62b,minuman,3
3,Jun,2023,CN333,Cirebon,83636ae3,layanan,4
3,Jun,2023,CN333,Cirebon,e2a3eb91,kebersihan,5
3,Jun,2023,CN333,Cirebon,29d0208d,fasilitas,3
4,Jun,2023,CN333,Cirebon,382f3818,makanan,4
4,Jun,2023,CN333,Cirebon,ef3bb99b,minuman,5
4,Jun,2023,CN333,Cirebon,35f9fdcf,layanan,4
4,Jun,2023,CN333,Cirebon,b20b3d38,kebersihan,3
4,Jun,2023,CN333,Cirebon,551cb572,fasilitas,3
5,Jun,2023,CN333,Cirebon,6faea92c,makanan,4
5,Jun,2023,CN333,Cirebon,2d030304,minuman,4
5,Jun,2023,CN333,Cirebon,623ec083,layanan,5
5,Jun,2023,CN333,Cirebon,3ea9c57f,kebersihan,3
5,Jun,2023,CN333,Cirebon,b584934c,fasilitas,4
6,Jun,2023,CN333,Cirebon,f80a5f2b,makanan,4
6,Jun,2023,CN333,Cirebon,5.02E+68,minuman,4
6,Jun,2023,CN333,Cirebon,12d6f190,layanan,4
6,Jun,2023,CN333,Cirebon,d9d8ca72,kebersihan,4
6,Jun,2023,CN333,Cirebon,d5426ff4,fasilitas,5
7,Jun,2023,CN333,Cirebon,31a3e84b,makanan,5
7,Jun,2023,CN333,Cirebon,e954f008,minuman,3
7,Jun,2023,CN333,Cirebon,58213233,layanan,3
7,Jun,2023,CN333,Cirebon,31ac75c0,kebersihan,3
7,Jun,2023,CN333,Cirebon,b94bfc20,fasilitas,5
8,Jun,2023,CN333,Cirebon,4ec4c9ae,makanan,4
8,Jun,2023,CN333,Cirebon,943ea376,minuman,3
8,Jun,2023,CN333,Cirebon,e0343b5b,layanan,5
8,Jun,2023,CN333,Cirebon,18aa6329,kebersihan,3
8,Jun,2023,CN333,Cirebon,7a363890,fasilitas,5
9,Jun,2023,CN333,Cirebon,97d534c6,makanan,4
9,Jun,2023,CN333,Cirebon,36d22e44,minuman,4
9,Jun,2023,CN333,Cirebon,1161b287,layanan,4
9,Jun,2023,CN333,Cirebon,725015d7,kebersihan,3
9,Jun,2023,CN333,Cirebon,8d0fb2b4,fasilitas,5
10,Jun,2023,CN333,Cirebon,34e7d57d,makanan,3
10,Jun,2023,CN333,Cirebon,94a704c3,minuman,5
10,Jun,2023,CN333,Cirebon,9650aa4c,layanan,4
10,Jun,2023,CN333,Cirebon,c6f10f70,kebersihan,4
10,Jun,2023,CN333,Cirebon,68ed10ba,fasilitas,5
11,Jun,2023,CN333,Cirebon,90403aa4,makanan,5
11,Jun,2023,CN333,Cirebon,efb31141,minuman,5
11,Jun,2023,CN333,Cirebon,3eab5628,layanan,3
11,Jun,2023,CN333,Cirebon,ca1a12ea,kebersihan,5
11,Jun,2023,CN333,Cirebon,32ac6b03,fasilitas,3
12,Jun,2023,CN333,Cirebon,8b0e816b,makanan,4
12,Jun,2023,CN333,Cirebon,d2aee23e,minuman,4
12,Jun,2023,CN333,Cirebon,4146cede,layanan,4
12,Jun,2023,CN333,Cirebon,44677741,kebersihan,5
12,Jun,2023,CN333,Cirebon,80d0db88,fasilitas,4
13,Jun,2023,CN333,Cirebon,fd73028a,makanan,5
13,Jun,2023,CN333,Cirebon,83a7b69e,minuman,4
13,Jun,2023,CN333,Cirebon,273d75a3,layanan,3
13,Jun,2023,CN333,Cirebon,84e9769d,kebersihan,4
13,Jun,2023,CN333,Cirebon,0bad28f3,fasilitas,4
14,Jun,2023,CN333,Cirebon,2dd8b90b,makanan,5
14,Jun,2023,CN333,Cirebon,f0088750,minuman,5
14,Jun,2023,CN333,Cirebon,3e45a8b1,layanan,5
14,Jun,2023,CN333,Cirebon,fa18b26b,kebersihan,5
14,Jun,2023,CN333,Cirebon,7c30b25e,fasilitas,5
15,Jun,2023,CN333,Cirebon,3c5bdada,makanan,3
15,Jun,2023,CN333,Cirebon,a871cbdf,minuman,4
15,Jun,2023,CN333,Cirebon,534f7674,layanan,5
15,Jun,2023,CN333,Cirebon,3981ba90,kebersihan,3
15,Jun,2023,CN333,Cirebon,b74042eb,fasilitas,5
16,Jun,2023,CN333,Cirebon,72a1f71c,makanan,4
16,Jun,2023,CN333,Cirebon,780528a7,minuman,5
16,Jun,2023,CN333,Cirebon,d9dc59d9,layanan,5
16,Jun,2023,CN333,Cirebon,e0c4175c,kebersihan,3
16,Jun,2023,CN333,Cirebon,1339d47f,fasilitas,3
17,Jun,2023,CN333,Cirebon,aefd74f5,makanan,5
17,Jun,2023,CN333,Cirebon,7fd3f58d,minuman,4
17,Jun,2023,CN333,Cirebon,5593b783,layanan,5
17,Jun,2023,CN333,Cirebon,6114db79,kebersihan,4
17,Jun,2023,CN333,Cirebon,c82d5f33,fasilitas,4
18,Jun,2023,CN333,Cirebon,d09d783a,makanan,5
18,Jun,2023,CN333,Cirebon,c90643ae,minuman,3
18,Jun,2023,CN333,Cirebon,274ad4ad,layanan,3
18,Jun,2023,CN333,Cirebon,d77c65dd,kebersihan,3
18,Jun,2023,CN333,Cirebon,4e54e7b0,fasilitas,5
19,Jun,2023,CN333,Cirebon,ef8c18ed,makanan,3
19,Jun,2023,CN333,Cirebon,3dd3df43,minuman,5
19,Jun,2023,CN333,Cirebon,c096d926,layanan,5
19,Jun,2023,CN333,Cirebon,d93bf4bd,kebersihan,3
19,Jun,2023,CN333,Cirebon,772596b8,fasilitas,3
20,Jun,2023,CN333,Cirebon,a9b2ed79,makanan,5
20,Jun,2023,CN333,Cirebon,6087e4bf,minuman,3
20,Jun,2023,CN333,Cirebon,117d8373,layanan,3
20,Jun,2023,CN333,Cirebon,9c25dd4a,kebersihan,3
20,Jun,2023,CN333,Cirebon,efc6b565,fasilitas,5
21,Jun,2023,CN333,Cirebon,c3b26981,makanan,3
21,Jun,2023,CN333,Cirebon,5f5a5b41,minuman,5
21,Jun,2023,CN333,Cirebon,f3ad2bb3,layanan,3
21,Jun,2023,CN333,Cirebon,0c0b4a5e,kebersihan,5
21,Jun,2023,CN333,Cirebon,8108c3d2,fasilitas,3
22,Jun,2023,CN333,Cirebon,90d5958e,makanan,3
22,Jun,2023,CN333,Cirebon,8bdc4b9e,minuman,4
22,Jun,2023,CN333,Cirebon,0a81291b,layanan,4
22,Jun,2023,CN333,Cirebon,87d98c96,kebersihan,5
22,Jun,2023,CN333,Cirebon,17c6fa81,fasilitas,3
23,Jun,2023,CN333,Cirebon,91282dbf,makanan,4
23,Jun,2023,CN333,Cirebon,58c1a8e8,minuman,3
23,Jun,2023,CN333,Cirebon,ecab5787,layanan,4
23,Jun,2023,CN333,Cirebon,3ba4baae,kebersihan,5
23,Jun,2023,CN333,Cirebon,14a494d1,fasilitas,3
24,Jun,2023,CN333,Cirebon,f4873002,makanan,4
24,Jun,2023,CN333,Cirebon,ad04bf27,minuman,4
24,Jun,2023,CN333,Cirebon,134e022b,layanan,3
24,Jun,2023,CN333,Cirebon,218b27f2,kebersihan,5
24,Jun,2023,CN333,Cirebon,9bb6aec5,fasilitas,4
25,Jun,2023,CN333,Cirebon,dcb72309,makanan,3
25,Jun,2023,CN333,Cirebon,3fe9a48b,minuman,5
25,Jun,2023,CN333,Cirebon,3639b8a7,layanan,3
25,Jun,2023,CN333,Cirebon,542c3035,kebersihan,3
25,Jun,2023,CN333,Cirebon,72037a9a,fasilitas,4
26,Jun,2023,CN333,Cirebon,0673af89,makanan,5
26,Jun,2023,CN333,Cirebon,629b046e,minuman,5
26,Jun,2023,CN333,Cirebon,34144835,layanan,4
26,Jun,2023,CN333,Cirebon,cff8c1e9,kebersihan,5
26,Jun,2023,CN333,Cirebon,31507f16,fasilitas,4
27,Jun,2023,CN333,Cirebon,c01cb9f4,makanan,3
27,Jun,2023,CN333,Cirebon,78572f22,minuman,5
27,Jun,2023,CN333,Cirebon,14020be5,layanan,3
27,Jun,2023,CN333,Cirebon,4533101d,kebersihan,5
27,Jun,2023,CN333,Cirebon,4e5796e7,fasilitas,5
28,Jun,2023,CN333,Cirebon,d5753202,makanan,5
28,Jun,2023,CN333,Cirebon,cd0f8b7b,minuman,5
28,Jun,2023,CN333,Cirebon,be38d6bc,layanan,3
28,Jun,2023,CN333,Cirebon,a6bf8603,kebersihan,4
28,Jun,2023,CN333,Cirebon,6a83295c,fasilitas,3
29,Jun,2023,CN333,Cirebon,c7b705f0,makanan,5
29,Jun,2023,CN333,Cirebon,6217e8fb,minuman,3
29,Jun,2023,CN333,Cirebon,bf34ff32,layanan,3
29,Jun,2023,CN333,Cirebon,240dca5b,kebersihan,3
29,Jun,2023,CN333,Cirebon,b406b015,fasilitas,4
30,Jun,2023,CN333,Cirebon,2113cd84,makanan,4
30,Jun,2023,CN333,Cirebon,7f38fc68,minuman,5
30,Jun,2023,CN333,Cirebon,626f53b0,layanan,4
30,Jun,2023,CN333,Cirebon,a99b5819,kebersihan,5
30,Jun,2023,CN333,Cirebon,f8dff3c4,fasilitas,3
1,Jul,2023,CN333,Cirebon,6f737591,makanan,3
1,Jul,2023,CN333,Cirebon,d1823796,minuman,3
1,Jul,2023,CN333,Cirebon,41e655dc,layanan,3
1,Jul,2023,CN333,Cirebon,ed240ae6,kebersihan,5
1,Jul,2023,CN333,Cirebon,83ceda0a,fasilitas,5
2,Jul,2023,CN333,Cirebon,8c85ebfd,makanan,5
2,Jul,2023,CN333,Cirebon,57422bf1,minuman,3
2,Jul,2023,CN333,Cirebon,f71d3560,layanan,3
2,Jul,2023,CN333,Cirebon,83d59263,kebersihan,5
2,Jul,2023,CN333,Cirebon,0e5b39e5,fasilitas,3
3,Jul,2023,CN333,Cirebon,feca1979,makanan,4
3,Jul,2023,CN333,Cirebon,149f6aa3,minuman,4
3,Jul,2023,CN333,Cirebon,ef32918f,layanan,3
3,Jul,2023,CN333,Cirebon,042b4114,kebersihan,3
3,Jul,2023,CN333,Cirebon,67d01c4f,fasilitas,5
4,Jul,2023,CN333,Cirebon,08a0a98b,makanan,4
4,Jul,2023,CN333,Cirebon,b918dac1,minuman,3
4,Jul,2023,CN333,Cirebon,bc2acf2d,layanan,5
4,Jul,2023,CN333,Cirebon,4571dc33,kebersihan,5
4,Jul,2023,CN333,Cirebon,5924ea1b,fasilitas,4
5,Jul,2023,CN333,Cirebon,a6e77783,makanan,4
5,Jul,2023,CN333,Cirebon,daea3309,minuman,3
5,Jul,2023,CN333,Cirebon,83de9267,layanan,4
5,Jul,2023,CN333,Cirebon,2d056e32,kebersihan,3
5,Jul,2023,CN333,Cirebon,7e482d7c,fasilitas,5
6,Jul,2023,CN333,Cirebon,0f29be8f,makanan,5
6,Jul,2023,CN333,Cirebon,ffe58ed4,minuman,5
6,Jul,2023,CN333,Cirebon,106ddaec,layanan,3
6,Jul,2023,CN333,Cirebon,5387c02d,kebersihan,4
6,Jul,2023,CN333,Cirebon,c44d1b25,fasilitas,4
7,Jul,2023,CN333,Cirebon,da2ce592,makanan,4
7,Jul,2023,CN333,Cirebon,3d1da056,minuman,5
7,Jul,2023,CN333,Cirebon,1e9550e4,layanan,4
7,Jul,2023,CN333,Cirebon,13e70ccc,kebersihan,4
7,Jul,2023,CN333,Cirebon,4e15c34c,fasilitas,5
8,Jul,2023,CN333,Cirebon,05dc268f,makanan,4
8,Jul,2023,CN333,Cirebon,4399156d,minuman,5
8,Jul,2023,CN333,Cirebon,c528334f,layanan,3
8,Jul,2023,CN333,Cirebon,d3b37e96,kebersihan,4
8,Jul,2023,CN333,Cirebon,dc06e79c,fasilitas,3
9,Jul,2023,CN333,Cirebon,b8e5ddde,makanan,3
9,Jul,2023,CN333,Cirebon,a5723496,minuman,5
9,Jul,2023,CN333,Cirebon,9d60d6a0,layanan,3
9,Jul,2023,CN333,Cirebon,a8117c9d,kebersihan,4
9,Jul,2023,CN333,Cirebon,c7eff797,fasilitas,3
10,Jul,2023,CN333,Cirebon,ea222c02,makanan,3
10,Jul,2023,CN333,Cirebon,4b09a648,minuman,5
10,Jul,2023,CN333,Cirebon,d9351456,layanan,3
10,Jul,2023,CN333,Cirebon,f533aa97,kebersihan,5
10,Jul,2023,CN333,Cirebon,c6addc15,fasilitas,4
11,Jul,2023,CN333,Cirebon,6934bf54,makanan,4
11,Jul,2023,CN333,Cirebon,01b1add9,minuman,3
11,Jul,2023,CN333,Cirebon,11952d93,layanan,3
11,Jul,2023,CN333,Cirebon,0519729a,kebersihan,5
11,Jul,2023,CN333,Cirebon,1.66E+11,fasilitas,5
12,Jul,2023,CN333,Cirebon,303d36d4,makanan,4
12,Jul,2023,CN333,Cirebon,5c0b0b35,minuman,5
12,Jul,2023,CN333,Cirebon,00cfc321,layanan,5
12,Jul,2023,CN333,Cirebon,ffefc627,kebersihan,4
12,Jul,2023,CN333,Cirebon,8996a154,fasilitas,5
13,Jul,2023,CN333,Cirebon,3b5b64df,makanan,4
13,Jul,2023,CN333,Cirebon,e26653dd,minuman,3
13,Jul,2023,CN333,Cirebon,96c60040,layanan,4
13,Jul,2023,CN333,Cirebon,d8e03433,kebersihan,3
13,Jul,2023,CN333,Cirebon,c7864de2,fasilitas,5
14,Jul,2023,CN333,Cirebon,63cedb1c,makanan,4
14,Jul,2023,CN333,Cirebon,d305dbd4,minuman,4
14,Jul,2023,CN333,Cirebon,27db63bb,layanan,5
14,Jul,2023,CN333,Cirebon,35ed92bc,kebersihan,3
14,Jul,2023,CN333,Cirebon,e2905b6a,fasilitas,3
15,Jul,2023,CN333,Cirebon,65391fff,makanan,5
15,Jul,2023,CN333,Cirebon,71e42940,minuman,3
15,Jul,2023,CN333,Cirebon,f4e34d97,layanan,3
15,Jul,2023,CN333,Cirebon,74d6882f,kebersihan,5
15,Jul,2023,CN333,Cirebon,112ec03e,fasilitas,4
16,Jul,2023,CN333,Cirebon,23f2fe0f,makanan,4
16,Jul,2023,CN333,Cirebon,278346c1,minuman,5
16,Jul,2023,CN333,Cirebon,62097fbe,layanan,4
16,Jul,2023,CN333,Cirebon,84f9b8b1,kebersihan,4
16,Jul,2023,CN333,Cirebon,1bf8bde9,fasilitas,5
17,Jul,2023,CN333,Cirebon,c0e7ec7c,makanan,5
17,Jul,2023,CN333,Cirebon,1e35c36c,minuman,5
17,Jul,2023,CN333,Cirebon,589beb6e,layanan,4
17,Jul,2023,CN333,Cirebon,d9d7d329,kebersihan,5
17,Jul,2023,CN333,Cirebon,8a4d9d50,fasilitas,3
18,Jul,2023,CN333,Cirebon,d456e9ee,makanan,3
18,Jul,2023,CN333,Cirebon,2464c18c,minuman,3
18,Jul,2023,CN333,Cirebon,8dc11c93,layanan,5
18,Jul,2023,CN333,Cirebon,7bf99f17,kebersihan,3
18,Jul,2023,CN333,Cirebon,9bae7841,fasilitas,5
19,Jul,2023,CN333,Cirebon,dfa3d5a2,makanan,3
19,Jul,2023,CN333,Cirebon,10f9c72a,minuman,3
19,Jul,2023,CN333,Cirebon,066683b2,layanan,4
19,Jul,2023,CN333,Cirebon,e095982c,kebersihan,3
19,Jul,2023,CN333,Cirebon,1932bc24,fasilitas,3
20,Jul,2023,CN333,Cirebon,2bdde51b,makanan,5
20,Jul,2023,CN333,Cirebon,15ee1f22,minuman,5
20,Jul,2023,CN333,Cirebon,9441f750,layanan,3
20,Jul,2023,CN333,Cirebon,22d70113,kebersihan,4
20,Jul,2023,CN333,Cirebon,ba2b867f,fasilitas,3
21,Jul,2023,CN333,Cirebon,585d6850,makanan,5
21,Jul,2023,CN333,Cirebon,f85b34f6,minuman,5
21,Jul,2023,CN333,Cirebon,443245af,layanan,5
21,Jul,2023,CN333,Cirebon,7c10792a,kebersihan,3
21,Jul,2023,CN333,Cirebon,7a6de7a6,fasilitas,4
22,Jul,2023,CN333,Cirebon,bfb44c2d,makanan,3
22,Jul,2023,CN333,Cirebon,fba2a03a,minuman,4
22,Jul,2023,CN333,Cirebon,84ce0612,layanan,3
22,Jul,2023,CN333,Cirebon,0497930e,kebersihan,5
22,Jul,2023,CN333,Cirebon,bf2ee174,fasilitas,3
23,Jul,2023,CN333,Cirebon,5678a3cb,makanan,5
23,Jul,2023,CN333,Cirebon,f3a6ebbd,minuman,3
23,Jul,2023,CN333,Cirebon,a1d4cb0e,layanan,5
23,Jul,2023,CN333,Cirebon,6a49193d,kebersihan,3
23,Jul,2023,CN333,Cirebon,74337e2d,fasilitas,4
24,Jul,2023,CN333,Cirebon,6458fb07,makanan,5
24,Jul,2023,CN333,Cirebon,041cb281,minuman,5
24,Jul,2023,CN333,Cirebon,9e280950,layanan,4
24,Jul,2023,CN333,Cirebon,c6cefaec,kebersihan,4
24,Jul,2023,CN333,Cirebon,c43e042a,fasilitas,4
25,Jul,2023,CN333,Cirebon,7e3475b6,makanan,3
25,Jul,2023,CN333,Cirebon,87065313,minuman,5
25,Jul,2023,CN333,Cirebon,51dad26f,layanan,3
25,Jul,2023,CN333,Cirebon,c4c186ca,kebersihan,3
25,Jul,2023,CN333,Cirebon,e071cd2b,fasilitas,4
26,Jul,2023,CN333,Cirebon,86484818,makanan,5
26,Jul,2023,CN333,Cirebon,a2b0d737,minuman,4
26,Jul,2023,CN333,Cirebon,0b878513,layanan,5
26,Jul,2023,CN333,Cirebon,2ce427f6,kebersihan,5
26,Jul,2023,CN333,Cirebon,0c961a05,fasilitas,5
27,Jul,2023,CN333,Cirebon,8a2c457c,makanan,5
27,Jul,2023,CN333,Cirebon,71fff209,minuman,4
27,Jul,2023,CN333,Cirebon,1893fd35,layanan,4
27,Jul,2023,CN333,Cirebon,56d9b95f,kebersihan,4
27,Jul,2023,CN333,Cirebon,1ffdf0c8,fasilitas,5
28,Jul,2023,CN333,Cirebon,3c4839c7,makanan,4
28,Jul,2023,CN333,Cirebon,7bb78703,minuman,3
28,Jul,2023,CN333,Cirebon,ed33d052,layanan,3
28,Jul,2023,CN333,Cirebon,b21660a8,kebersihan,4
28,Jul,2023,CN333,Cirebon,cf6f0adb,fasilitas,3
29,Jul,2023,CN333,Cirebon,a555334a,makanan,4
29,Jul,2023,CN333,Cirebon,2ca93e40,minuman,5
29,Jul,2023,CN333,Cirebon,e237ce26,layanan,4
29,Jul,2023,CN333,Cirebon,69a7d065,kebersihan,4
29,Jul,2023,CN333,Cirebon,bf047d67,fasilitas,4
30,Jul,2023,CN333,Cirebon,9e43f724,makanan,5
30,Jul,2023,CN333,Cirebon,138128d1,minuman,3
30,Jul,2023,CN333,Cirebon,789942ca,layanan,4
30,Jul,2023,CN333,Cirebon,b4dcf059,kebersihan,3
30,Jul,2023,CN333,Cirebon,166f562c,fasilitas,4
31,Jul,2023,CN333,Cirebon,f36e5504,makanan,5
31,Jul,2023,CN333,Cirebon,5bc97cf2,minuman,5
31,Jul,2023,CN333,Cirebon,b300bd12,layanan,3
31,Jul,2023,CN333,Cirebon,e5840542,kebersihan,5
31,Jul,2023,CN333,Cirebon,24032a83,fasilitas,4
1,Aug,2023,CN333,Cirebon,22fdfd86,makanan,4
1,Aug,2023,CN333,Cirebon,3339d56c,minuman,3
1,Aug,2023,CN333,Cirebon,ed8f0bb6,layanan,3
1,Aug,2023,CN333,Cirebon,ef85f9bb,kebersihan,4
1,Aug,2023,CN333,Cirebon,10f4d11b,fasilitas,3
2,Aug,2023,CN333,Cirebon,59427eb8,makanan,3
2,Aug,2023,CN333,Cirebon,13778677,minuman,4
2,Aug,2023,CN333,Cirebon,4afe212a,layanan,3
2,Aug,2023,CN333,Cirebon,940067fa,kebersihan,4
2,Aug,2023,CN333,Cirebon,734f5002,fasilitas,3
3,Aug,2023,CN333,Cirebon,0dc8f927,makanan,3
3,Aug,2023,CN333,Cirebon,68606276,minuman,5
3,Aug,2023,CN333,Cirebon,1efe695f,layanan,4
3,Aug,2023,CN333,Cirebon,fc59461c,kebersihan,3
3,Aug,2023,CN333,Cirebon,6c3c31ce,fasilitas,4
4,Aug,2023,CN333,Cirebon,0bd289ab,makanan,4
4,Aug,2023,CN333,Cirebon,41679bd4,minuman,5
4,Aug,2023,CN333,Cirebon,0478724e,layanan,3
4,Aug,2023,CN333,Cirebon,4d20dd25,kebersihan,5
4,Aug,2023,CN333,Cirebon,4df809f0,fasilitas,3
5,Aug,2023,CN333,Cirebon,ab9cc661,makanan,4
5,Aug,2023,CN333,Cirebon,aa860d54,minuman,5
5,Aug,2023,CN333,Cirebon,2026904a,layanan,5
5,Aug,2023,CN333,Cirebon,8c4cde40,kebersihan,3
5,Aug,2023,CN333,Cirebon,7fb93f3b,fasilitas,3
6,Aug,2023,CN333,Cirebon,2cf01996,makanan,3
6,Aug,2023,CN333,Cirebon,9cbbceee,minuman,4
6,Aug,2023,CN333,Cirebon,a4df8ac3,layanan,5
6,Aug,2023,CN333,Cirebon,dcfe0c7b,kebersihan,3
6,Aug,2023,CN333,Cirebon,5e5b4e62,fasilitas,4
7,Aug,2023,CN333,Cirebon,96d8ed47,makanan,3
7,Aug,2023,CN333,Cirebon,bb296fef,minuman,5
7,Aug,2023,CN333,Cirebon,c88a3638,layanan,3
7,Aug,2023,CN333,Cirebon,444a81d9,kebersihan,5
7,Aug,2023,CN333,Cirebon,9f691457,fasilitas,5
8,Aug,2023,CN333,Cirebon,5bdbc971,makanan,4
8,Aug,2023,CN333,Cirebon,85777316,minuman,5
8,Aug,2023,CN333,Cirebon,0d0b9b2a,layanan,5
8,Aug,2023,CN333,Cirebon,2fd2b561,kebersihan,4
